year,month,day,consumption
2019,2,19,-1.3168205416666676
2019,2,20,-1.2691472499999985
2019,2,21,-1.3191244166666647
2019,2,22,-1.3074331666666668
2019,2,23,-1.4405707083333323
2019,2,24,-1.64139633333333
2019,2,25,-1.3393152083333353
2019,2,26,-1.305994041666667
2019,2,27,-1.2863482083333329
2019,2,28,-1.296090125000003
2019,3,1,-1.306920541666668
2019,3,2,-1.5696626666666635
2019,3,3,-1.6393657916666668
2019,3,4,-1.2982744166666669
2019,3,5,-1.3216492500000012
2019,3,6,-1.3302181666666677
2019,3,7,-1.3307736249999966
2019,3,8,-1.2978005833333361
2019,3,9,-1.5840636666666665
2019,3,10,-1.6855023333333348
2019,3,11,-1.3196189999999992
2019,3,12,-1.255754291666664
2019,3,13,-1.2111551250000014
2019,3,14,-1.2261999999999984
2019,3,15,-1.3610616666666662
2019,3,16,-1.3277977500000038
2019,3,17,-1.3595052083333339
2019,3,18,-1.235908749999999
2019,3,19,-1.2437759166666664
2019,3,20,-1.1688490000000027
2019,3,21,-24.842999666666667
2019,3,22,-1.3101121666666695
2019,3,23,-1.3131515000000036
2019,3,24,-1.2053115416666684
2019,3,25,-1.2913230000000013
2019,3,26,-1.2678322499999986
2019,3,27,-1.2616185416666676
2019,3,28,-1.2890579583333381
2019,3,29,-1.2700682916666646
2019,3,30,-1.3123670833333378
2019,3,31,-1.4250314166666673
2019,4,1,-1.3429411666666686
2019,4,2,-1.3272706249999984
2019,4,3,-1.300437041666666
2019,4,4,-1.3625372083333316
2019,4,5,-1.3030069166666693
2019,4,6,-1.49385795833333
2019,4,7,-1.4988098333333328
2019,4,8,-1.366459666666663
2019,4,9,-1.332336166666667
2019,4,10,-1.360877416666666
2019,4,11,-1.3451650833333308
2019,4,12,-1.364510666666664
2019,4,13,-1.4242949166666665
2019,4,14,-1.7518179583333353
2019,4,15,-1.4621868333333339
2019,4,16,-1.3642068749999987
2019,4,17,-1.3708776249999988
2019,4,18,-1.4170379166666633
2019,4,19,-1.7000795416666643
2019,4,20,-1.6904483749999983
2019,4,21,-1.6959312916666665
2019,4,22,-1.3667575416666649
2019,4,23,-1.3603828333333343
2019,4,24,-1.339451208333334
2019,4,25,-1.3520763333333345
2019,4,26,-1.3163998750000039
2019,4,27,-1.2839214166666677
2019,4,28,-1.4340664583333347
2019,4,29,-1.3446563749999945
2019,4,30,-1.3516626666666645
2019,5,1,-1.6791530416666658
2019,5,2,-1.346381791666671
2019,5,3,-1.3708878750000049
