year,month,day,consumption
2019,2,11,165.21027108333334
2019,2,12,172.71181116666665
2019,2,13,166.80520575
2019,2,14,198.06616916666667
2019,2,15,195.08233316666667
2019,2,16,158.58476604166665
2019,2,17,122.11195329166667
2019,2,18,188.03287533333332
2019,2,19,195.51341491666668
2019,2,20,181.50129229166666
2019,2,21,166.59629270833332
2019,2,22,165.46363241666668
2019,2,23,143.92451045833334
2019,2,24,135.220426875
2019,2,25,166.89903004166666
2019,2,26,174.0968601666667
2019,2,27,175.52654325
2019,2,28,171.35431870833335
2019,3,1,171.00495666666666
2019,3,2,153.14929429166668
2019,3,3,134.699189125
2019,3,4,164.40741104166668
2019,3,5,181.5631298333333
2019,3,6,177.64470204166665
2019,3,7,175.64380425000002
2019,3,8,171.62109999999998
2019,3,9,154.53852979166666
2019,3,10,121.26862658333333
2019,3,11,167.94282991666668
2019,3,12,178.42008408333334
2019,3,13,177.34922508333332
2019,3,14,177.366941
2019,3,15,170.626977875
2019,3,16,173.33746479166666
2019,3,17,148.585280625
2019,3,18,186.15882116666668
2019,3,19,190.64698475
2019,3,20,194.14380070833332
2019,3,21,195.24550679166668
2019,3,22,196.14410891666668
2019,3,23,166.43507683333334
2019,3,24,168.77639820833335
2019,3,25,186.50229154166666
2019,3,26,194.51621091666667
2019,3,27,194.46832604166664
2019,3,28,188.47434475
2019,3,29,188.89139824999998
2019,3,30,173.4828022083333
2019,3,31,152.99993270833332
2019,4,1,166.12298120833333
2019,4,2,182.064017625
2019,4,3,156.778007
2019,4,4,163.74948591666666
2019,4,5,166.19828025
2019,4,6,145.60586641666666
2019,4,7,132.8736135
2019,4,8,161.85261229166667
2019,4,9,160.72568629166668
2019,4,10,167.802795
2019,4,11,167.50667604166668
2019,4,12,163.97634616666667
2019,4,13,166.11631154166668
2019,4,14,131.74561441666665
2019,4,15,161.25963933333333
2019,4,16,166.85993891666666
2019,4,17,168.92314704166668
2019,4,18,161.38741845833331
2019,4,19,113.25021033333333
2019,4,20,116.81805733333334
2019,4,21,116.121761875
2019,4,22,158.24699354166668
2019,4,23,171.25943783333332
2019,4,24,181.72931095833334
2019,4,25,174.68668233333332
2019,4,26,169.298412625
2019,4,27,105.458243875
2019,4,28,135.71805229166668
2019,4,29,170.068996875
2019,4,30,168.94335458333333
2019,5,1,125.07912383333333
2019,5,2,173.58500770833334
2019,5,3,176.71558358333334
2019,5,4,159.42393745833334
2019,5,5,137.05247516666665
2019,5,6,179.41667254166668
