year,month,day,consumption
2018,11,10,225.22653216666666
2018,11,11,189.78842862500002
2018,11,12,258.7012330416667
2018,11,13,262.762369625
2018,11,14,257.1099507916667
2018,11,15,229.26489504166668
2018,11,16,215.889795875
2018,11,17,197.301562
2018,11,18,200.62788745833333
2018,11,19,243.2416006666667
2018,11,20,250.3718052083333
2018,11,21,242.30092329166666
2018,11,22,251.02313158333334
2018,11,23,261.09867645833333
2018,11,24,237.930454625
2018,11,25,234.178118875
2018,11,26,264.2165025
2018,11,27,253.27981941666667
2018,11,28,255.60248537500001
2018,11,29,236.52762983333332
2018,11,30,230.77350141666668
2018,12,1,155.28589395833333
2018,12,2,186.67752395833335
2018,12,3,211.10157454166668
2018,12,4,208.7021509583333
2018,12,5,210.04120545833334
2018,12,6,219.88450475
2018,12,7,224.61011675
2018,12,8,191.06661329166664
2018,12,9,171.93843220833332
2018,12,10,214.21464675
2018,12,11,209.39883899999998
2018,12,12,205.1313135
2018,12,13,202.07192004166666
2018,12,14,191.90792104166667
2018,12,15,174.34022566666667
2018,12,16,169.99270204166666
2018,12,17,230.35685395833332
2018,12,18,256.5578845833333
2018,12,19,256.05779308333337
2018,12,20,215.820889
2018,12,21,219.85049066666667
2018,12,22,186.63682300000002
2018,12,23,179.64085820833336
2018,12,24,215.64433433333332
2018,12,25,181.77747925000003
2018,12,26,224.20105925
2018,12,27,236.47472366666668
2018,12,28,235.412029875
2018,12,29,209.483233875
2018,12,30,188.10716558333334
2018,12,31,209.0323235
2019,1,1,177.95064275000001
2019,1,2,239.54671870833332
2019,1,3,239.64427491666666
2019,1,4,242.8408906666667
2019,1,5,196.69504637499998
2019,1,6,178.674110125
2019,1,7,208.62337370833333
2019,1,8,186.81861866666668
2019,1,9,187.74887249999998
2019,1,10,197.77872154166667
2019,1,11,192.035906875
2019,1,12,179.003489375
2019,1,13,164.008755375
2019,1,14,186.20037470833333
2019,1,15,194.13539087499998
2019,1,16,194.2826159583333
2019,1,17,189.78111916666668
2019,1,18,202.67691120833334
2019,1,19,160.52798575
2019,1,20,127.569186
2019,1,21,210.90250729166667
2019,1,22,199.55760883333335
2019,1,23,206.39255958333334
2019,1,24,209.2310095
2019,1,25,199.28562741666667
2019,1,26,198.32889970833332
2019,1,27,188.45641149999997
2019,1,28,230.97203758333333
2019,1,29,226.00560099999998
2019,1,30,221.77509895833336
2019,1,31,206.7191235
2019,2,1,209.55216795833334
2019,2,2,176.1456145
2019,2,3,169.55549529166666
2019,2,4,210.97180633333335
2019,2,5,206.756690625
2019,2,6,214.37910395833333
2019,2,7,213.73176175
2019,2,8,193.32993404166666
2019,2,9,165.834217125
2019,2,10,157.46763854166667
2019,2,11,176.086725
2019,2,12,169.700685
2019,2,13,173.23655425
2019,2,14,190.36096375
2019,2,15,190.41136816666668
2019,2,16,152.94892545833332
2019,2,17,145.000409625
2019,2,18,189.81833283333333
2019,2,19,187.92610658333334
2019,2,20,181.35555545833333
